URL,Repo Name,Date,CVE ID,CVE Severity,Name,Component Type,Ownership,Num of Contributor,Num of Minor 5%,Per of Minor 5%,Avg of Minor Contri 5%,Num of Minor 10%,Per of Minor 10%,Avg of Minor Contri 10%,Num of Minor 20%,Per of Minor 20%,Avg of Minor Contri 20%,Num of Minor 50%,Per of Minor 50%,Avg of Minor Contri 50%,Days Difference,Release Info,Time Stage,Oss Stage,Age,Release Info Aged,Time Stage Aged,Oss Stage Aged,License Info,License Type,Total Added,Total Deleted,File Size
https://github.com/tensorflow/tensorflow/commit/42459e4273c2e47a3232cc16c4f4fff3b3a35c38,tensorflow,2021-07-30T05:25:05Z,CVE-2021-37670,5.5,tensorflow/tensorflow/core/kernels/searchsorted_op.cc,file,0.75,2,0,0.0,0,0,0.0,0,0,0.0,0,1,0.5,0.25,2092,"[2, 26, 73, 33, 4]",t5,SI,431,"[0, 3, 14, 15, 0]",t4,SI,Apache,permissive,256,7,249
https://github.com/tensorflow/tensorflow/commit/e84c975313e8e8e38bb2ea118196369c45c51378,tensorflow,2021-07-27T19:35:03Z,CVE-2021-37664,7.1,tensorflow/tensorflow/core/kernels/boosted_trees/stats_ops.cc,file,0.391304347826087,4,0,0.0,0,1,0.25,0.08695652173913043,2,0.5,0.13043478260869565,4,1.0,0.25,2090,"[2, 26, 73, 33, 4]",t5,SI,638,"[0, 5, 22, 20, 0]",t4,SI,Apache,permissive,1999,335,1651
https://github.com/tensorflow/tensorflow/commit/93f428fd1768df147171ed674fee1fc5ab8309ec,tensorflow,2021-07-31T04:42:36Z,CVE-2021-37659,7.8,tensorflow/tensorflow/core/kernels/cwise_ops_common.h,file,0.2641509433962264,26,20,0.7692307692307693,0.02169811320754717,25,0.9615384615384616,0.02943396226415094,25,0.9615384615384616,0.02943396226415094,26,1.0,0.03846153846153846,2093,"[2, 26, 73, 33, 4]",t5,SI,2104,"[2, 26, 73, 33, 4]",t5,SI,Apache,permissive,992,277,687
https://github.com/tensorflow/tensorflow/commit/01cff3f986259d661103412a20745928c727326f,tensorflow,2021-08-02T20:33:05Z,CVE-2021-37655,7.3,tensorflow/tensorflow/core/kernels/resource_variable_ops.cc,file,0.30701754385964913,36,33,0.9166666666666666,0.013556618819776722,34,0.9444444444444444,0.015221878224974209,35,0.9722222222222222,0.019799498746867178,36,1.0,0.02777777777777779,2096,"[2, 26, 74, 33, 4]",t5,SI,1647,"[2, 19, 67, 32, 3]",t5,SI,Apache,permissive,1982,917,1055
https://github.com/tensorflow/tensorflow/commit/bc9c546ce7015c57c2f15c168b3d9201de679a1d,tensorflow,2021-07-31T04:37:59Z,CVE-2021-37654,7.1,tensorflow/tensorflow/core/kernels/resource_variable_ops.cc,file,0.29545454545454547,43,40,0.9302325581395349,0.012310606060606053,41,0.9534883720930233,0.013488543976348848,42,0.9767441860465116,0.01677489177489177,43,1.0,0.02325581395348836,2093,"[2, 26, 73, 33, 4]",t5,SI,1757,"[2, 21, 69, 32, 4]",t5,SI,Apache,permissive,2133,1044,1079
https://github.com/tensorflow/tensorflow/commit/a2b743f6017d7b97af1fe49087ae15f0ac634373,tensorflow,2021-08-03T02:05:27Z,CVE-2021-37641,7.1,tensorflow/tensorflow/core/kernels/ragged_gather_op.cc,file,0.26666666666666666,9,0,0.0,0,6,0.6666666666666666,0.06666666666666667,8,0.8888888888888888,0.09166666666666666,9,1.0,0.1111111111111111,2096,"[2, 26, 74, 33, 4]",t5,SI,1036,"[1, 8, 38, 25, 3]",t4,SI,Apache,permissive,388,78,308
https://github.com/tensorflow/tensorflow/commit/9e82dce6e6bd1f36a57e08fa85af213e2b2f2622,tensorflow,2021-08-02T21:21:41Z,CVE-2021-37639,7.8,tensorflow/tensorflow/core/kernels/save_restore_tensor.cc,file,0.1956521739130435,19,14,0.7368421052631579,0.03105590062111801,17,0.8947368421052632,0.03708439897698209,19,1.0,0.052631578947368404,19,1.0,0.052631578947368404,2096,"[2, 26, 74, 33, 4]",t5,SI,2104,"[2, 26, 74, 33, 4]",t5,SI,Apache,permissive,695,263,434
https://github.com/tensorflow/tensorflow/commit/87158f43f05f2720a374f3e6d22a7aaa3a33f750,tensorflow,2021-07-31T04:11:18Z,CVE-2021-37635,7.1,tensorflow/tensorflow/core/kernels/sparse_reduce_op.cc,file,0.30434782608695654,12,7,0.5833333333333334,0.04347826086956522,10,0.8333333333333334,0.056521739130434775,11,0.9166666666666666,0.06324110671936758,12,1.0,0.08333333333333333,2093,"[2, 26, 73, 33, 4]",t5,SI,1940,"[2, 24, 73, 32, 4]",t5,SI,Apache,permissive,620,565,360
https://github.com/tensorflow/tensorflow/commit/14607c0707040d775e06b6817325640cb4b5864c,tensorflow,2021-05-06T04:09:21Z,CVE-2021-29613,7.1,tensorflow/tensorflow/core/kernels/ctc_loss_op.cc,file,0.2962962962962963,11,6,0.5454545454545454,0.037037037037037035,9,0.8181818181818182,0.04938271604938271,9,0.8181818181818182,0.04938271604938271,11,1.0,0.09090909090909088,2007,"[2, 25, 71, 29, 4]",t5,SI,1992,"[2, 25, 71, 29, 4]",t5,SI,Apache,permissive,545,160,380
https://github.com/tensorflow/tensorflow/commit/4504a081af71514bb1828048363e6540f797005b,tensorflow,2021-05-06T00:33:47Z,CVE-2021-29613,7.1,tensorflow/tensorflow/core/kernels/ctc_loss_op.cc,file,0.2962962962962963,11,6,0.5454545454545454,0.037037037037037035,9,0.8181818181818182,0.04938271604938271,9,0.8181818181818182,0.04938271604938271,11,1.0,0.09090909090909088,2007,"[2, 25, 71, 29, 4]",t5,SI,1992,"[2, 25, 71, 29, 4]",t5,SI,Apache,permissive,545,160,380
https://github.com/tensorflow/tensorflow/commit/ae2daeb45abfe2c6dda539cf8d0d6f653d3ef412,tensorflow,2021-04-29T01:12:15Z,CVE-2021-29606,7.8,tensorflow/tensorflow/lite/kernels/split_v.cc,file,0.2,9,0,0.0,0,8,0.8888888888888888,0.09999999999999999,9,1.0,0.1111111111111111,9,1.0,0.1111111111111111,2000,"[2, 25, 70, 29, 4]",t5,SI,951,"[1, 8, 35, 21, 3]",t4,SI,Apache,permissive,452,14,230
https://github.com/tensorflow/tensorflow/commit/953f28dca13c92839ba389c055587cfe6c723578,tensorflow,2021-04-28T00:46:38Z,CVE-2021-29590,7.1,tensorflow/tensorflow/lite/kernels/maximum_minimum.cc,file,0.2857142857142857,14,12,0.8571428571428571,0.047619047619047616,12,0.8571428571428571,0.047619047619047616,13,0.9285714285714286,0.05494505494505496,14,1.0,0.07142857142857147,1999,"[2, 25, 70, 29, 4]",t5,SI,1168,"[1, 13, 46, 24, 3]",t5,SI,Apache,permissive,367,130,237
https://github.com/tensorflow/tensorflow/commit/6972f9dfe325636b3db4e0bc517ee22a159365c0,tensorflow,2021-05-07T00:45:51Z,CVE-2021-29583,7.8,tensorflow/tensorflow/core/kernels/fused_batch_norm_op.cc,file,0.25842696629213485,30,27,0.9,0.01581356637536413,27,0.9,0.01581356637536413,29,0.9666666666666667,0.025571483920960883,30,1.0,0.03333333333333335,2008,"[2, 25, 71, 29, 4]",t5,SI,1778,"[2, 21, 69, 28, 4]",t5,SI,Apache,permissive,4827,2230,1703
https://github.com/tensorflow/tensorflow/commit/5899741d0421391ca878da47907b1452f06aaf1b,tensorflow,2021-05-06T22:31:05Z,CVE-2021-29582,7.1,tensorflow/tensorflow/core/kernels/dequantize_op.cc,file,0.5416666666666666,8,5,0.625,0.041666666666666664,6,0.75,0.048611111111111105,7,0.875,0.06547619047619048,7,0.875,0.06547619047619048,2008,"[2, 25, 71, 29, 4]",t5,SI,1574,"[2, 18, 65, 28, 3]",t5,SI,Apache,permissive,652,371,281
https://github.com/tensorflow/tensorflow/commit/dcd7867de0fea4b72a2b34bd41eb74548dc23886,tensorflow,2021-05-05T15:38:03Z,CVE-2021-29570,7.1,tensorflow/tensorflow/core/kernels/maxpooling_op.cc,file,0.2328767123287671,31,26,0.8387096774193549,0.01738672286617492,29,0.9354838709677419,0.022201228153046766,30,0.967741935483871,0.025570776255707764,31,1.0,0.032258064516129045,2006,"[2, 25, 71, 29, 4]",t5,SI,1866,"[2, 23, 71, 28, 4]",t5,SI,Apache,permissive,3633,1331,1577
https://github.com/tensorflow/tensorflow/commit/ef0c008ee84bad91ec6725ddc42091e19a30cf0e,tensorflow,2021-05-05T15:16:13Z,CVE-2021-29569,7.1,tensorflow/tensorflow/core/kernels/requantization_range_op.cc,file,0.4,6,0,0.0,0,4,0.6666666666666666,0.1,5,0.8333333333333334,0.12,6,1.0,0.16666666666666666,2006,"[2, 25, 71, 29, 4]",t5,SI,1838,"[2, 22, 70, 28, 4]",t5,SI,Apache,permissive,143,61,82
https://github.com/tensorflow/tensorflow/commit/51300ba1cc2f487aefec6e6631fef03b0e08b298,tensorflow,2021-05-03T16:53:26Z,CVE-2021-29559,7.1,tensorflow/tensorflow/core/kernels/unicode_ops.cc,file,0.29411764705882354,9,0,0.0,0,4,0.4444444444444444,0.058823529411764705,8,0.8888888888888888,0.08823529411764706,9,1.0,0.1111111111111111,2005,"[2, 25, 70, 29, 4]",t5,SI,1020,"[1, 9, 39, 22, 3]",t4,SI,Apache,permissive,1044,204,607
https://github.com/tensorflow/tensorflow/commit/99085e8ff02c3763a0ec2263e44daec416f6a387,tensorflow,2021-04-27T00:32:41Z,CVE-2021-29553,7.1,tensorflow/tensorflow/core/kernels/quantize_and_dequantize_op.cc,file,0.16129032258064516,16,9,0.5625,0.03225806451612903,14,0.875,0.050691244239631325,16,1.0,0.062499999999999986,16,1.0,0.062499999999999986,1998,"[2, 25, 70, 29, 4]",t5,SI,1893,"[2, 23, 70, 29, 4]",t5,SI,Apache,permissive,981,468,494
https://github.com/tensorflow/tensorflow/commit/480641e3599775a8895254ffbc0fc45621334f68,tensorflow,2021-04-24T23:47:25Z,CVE-2021-29551,5.5,tensorflow/tensorflow/core/kernels/linalg/matrix_triangular_solve_op_impl.h,file,0.3,6,0,0.0,0,3,0.5,0.10000000000000002,5,0.8333333333333334,0.14,6,1.0,0.1666666666666667,1996,"[2, 25, 70, 29, 4]",t5,SI,555,"[0, 4, 19, 16, 0]",t4,SI,Apache,permissive,914,465,449
https://github.com/tensorflow/tensorflow/commit/d6ed5bcfe1dcab9e85a4d39931bd18d99018e75b,tensorflow,2021-04-23T18:40:06Z,CVE-2021-29547,5.5,tensorflow/tensorflow/core/kernels/quantized_batch_norm_op.cc,file,0.3333333333333333,6,0,0.0,0,0,0.0,0,4,0.6666666666666666,0.1111111111111111,6,1.0,0.16666666666666666,1995,"[2, 25, 70, 29, 4]",t5,SI,1826,"[2, 22, 69, 28, 4]",t5,SI,Apache,permissive,313,16,297
https://github.com/tensorflow/tensorflow/commit/44b7f486c0143f68b56c34e2d01e146ee445134a,tensorflow,2021-04-21T23:19:54Z,CVE-2021-29532,7.1,tensorflow/tensorflow/core/kernels/ragged_cross_op.cc,file,0.5,3,0,0.0,0,0,0.0,0,0,0.0,0,3,1.0,0.3333333333333333,1993,"[2, 25, 69, 29, 4]",t5,SI,526,"[0, 4, 18, 16, 0]",t4,SI,Apache,permissive,705,64,641
https://github.com/tensorflow/tensorflow/commit/0cc38aaa4064fd9e79101994ce9872c6d91f816b,tensorflow,2020-12-08T17:31:57Z,CVE-2020-26271,3.3,tensorflow/tensorflow/core/common_runtime/graph_constructor.cc,file,0.19444444444444445,31,26,0.8387096774193549,0.01709401709401709,29,0.9354838709677419,0.021711366538952743,31,1.0,0.03225806451612903,31,1.0,0.03225806451612903,1859,"[2, 24, 67, 23, 4]",t5,SI,1724,"[2, 22, 67, 22, 4]",t5,SI,Apache,permissive,2789,1106,1573
https://github.com/tensorflow/tensorflow/commit/8b5b9dc96666a3a5d27fad7179ff215e3b74b67c,tensorflow,2020-12-07T19:57:01Z,CVE-2020-26269,7.5,tensorflow/tensorflow/core/platform/file_system_helper.cc,file,0.3,5,0,0.0,0,1,0.2,0.1,4,0.8,0.175,5,1.0,0.2,1858,"[2, 24, 67, 23, 4]",t5,SI,609,"[1, 5, 25, 14, 2]",t4,SI,Apache,permissive,141,11,130
https://github.com/tensorflow/tensorflow/commit/ebc70b7a592420d3d2f359e4b1694c236b82c7ae,tensorflow,2020-12-07T19:15:21Z,CVE-2020-26267,7.8,tensorflow/tensorflow/core/kernels/data_format_ops.cc,file,0.4117647058823529,7,0,0.0,0,4,0.5714285714285714,0.058823529411764705,5,0.7142857142857143,0.07058823529411765,7,1.0,0.14285714285714285,1858,"[2, 24, 67, 23, 4]",t5,SI,933,"[1, 9, 39, 16, 3]",t4,SI,Apache,permissive,387,123,254
https://github.com/tensorflow/tensorflow/commit/ebc70b7a592420d3d2f359e4b1694c236b82c7ae,tensorflow,2020-12-07T19:15:21Z,CVE-2020-26267,7.8,tensorflow/tensorflow/python/ops/nn_test.py,file,0.18045112781954886,55,52,0.9454545454545454,0.01373626373626374,54,0.9818181818181818,0.015176830966304651,55,1.0,0.01818181818181819,55,1.0,0.01818181818181819,1858,"[2, 24, 67, 23, 4]",t5,SI,1746,"[2, 22, 67, 22, 4]",t5,SI,Apache,permissive,5468,3510,1789
https://github.com/tensorflow/tensorflow/commit/eccb7ec454e6617738554a255d77f08e60ee0808,tensorflow,2020-10-20T00:56:36Z,CVE-2020-15265,7.5,tensorflow/tensorflow/core/kernels/quantize_and_dequantize_op.cc,file,0.2,12,6,0.5,0.04,8,0.6666666666666666,0.05,12,1.0,0.08333333333333336,12,1.0,0.08333333333333336,1809,"[2, 24, 62, 23, 4]",t5,SI,1365,"[2, 17, 56, 22, 3]",t5,SI,Apache,permissive,826,468,339
https://github.com/tensorflow/tensorflow/commit/eccb7ec454e6617738554a255d77f08e60ee0808,tensorflow,2020-10-20T00:56:36Z,CVE-2020-15265,7.5,tensorflow/tensorflow/python/kernel_tests/array_ops_test.py,file,0.1977401129943503,50,45,0.9,0.01104833647206529,48,0.96,0.014241996233521648,50,1.0,0.019999999999999976,50,1.0,0.019999999999999976,1809,"[2, 24, 62, 23, 4]",t5,SI,1759,"[2, 24, 62, 23, 4]",t5,SI,Apache,permissive,4068,1804,2095
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/delegates/delegate_test.cc,file,0.6666666666666666,2,0,0.0,0,0,0.0,0,0,0.0,0,1,0.5,0.3333333333333333,1778,"[2, 24, 62, 18, 4]",t5,SI,77,"[0, 1, 2, 0, 0]",t2,IG,Apache,permissive,1307,57,1250
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/delegates/gpu/common/model_builder.cc,file,0.3188405797101449,18,14,0.7777777777777778,0.016045548654244308,14,0.7777777777777778,0.016045548654244308,16,0.8888888888888888,0.02989130434782608,18,1.0,0.055555555555555566,1778,"[2, 24, 62, 18, 4]",t5,SI,529,"[1, 5, 20, 9, 2]",t4,SI,Apache,permissive,7992,5055,2939
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/experimental/delegates/coreml/builders/convolution_op_builder.cc,file,0.75,2,0,0.0,0,0,0.0,0,0,0.0,0,1,0.5,0.25,1778,"[2, 24, 62, 18, 4]",t5,SI,57,"[0, 1, 0, 0, 0]",t2,TG,Apache,permissive,448,80,368
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/experimental/delegates/coreml/builders/fully_connected_op_builder.cc,file,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1778,"[2, 24, 62, 18, 4]",t5,SI,62,"[0, 1, 0, 0, 0]",t2,TG,Apache,permissive,202,15,187
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/experimental/delegates/coreml/builders/pad_op_builder.cc,file,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1778,"[2, 24, 62, 18, 4]",t5,SI,0,"[0, 0, 0, 0, 0]",t1,II,Apache,permissive,143,0,143
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/experimental/delegates/coreml/builders/reshape_op_builder.cc,file,1.0,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1778,"[2, 24, 62, 18, 4]",t5,SI,41,"[0, 0, 0, 0, 0]",t2,II,Apache,permissive,147,1,146
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/experimental/kernels/ctc_beam_search_decoder.cc,file,0.5555555555555556,5,0,0.0,0,0,0.0,0,4,0.8,0.1111111111111111,4,0.8,0.1111111111111111,1778,"[2, 24, 62, 18, 4]",t5,SI,598,"[1, 5, 22, 10, 3]",t4,SI,Apache,permissive,261,13,248
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/experimental/kernels/unidirectional_sequence_gru.cc,file,0.6,3,0,0.0,0,0,0.0,0,2,0.6666666666666666,0.2,2,0.6666666666666666,0.2,1778,"[2, 24, 62, 18, 4]",t5,SI,269,"[0, 3, 8, 5, 0]",t3,SI,Apache,permissive,267,20,247
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/experimental/microfrontend/audio_microfrontend.cc,file,0.5,3,0,0.0,0,0,0.0,0,0,0.0,0,3,1.0,0.3333333333333333,1778,"[2, 24, 62, 18, 4]",t5,SI,514,"[1, 5, 20, 7, 2]",t4,SI,Apache,permissive,216,10,206
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/interpreter_test.cc,file,0.27472527472527475,22,17,0.7727272727272727,0.01680672268907563,18,0.8181818181818182,0.020757020757020763,21,0.9545454545454546,0.03453689167974881,22,1.0,0.04545454545454544,1778,"[2, 24, 62, 18, 4]",t5,SI,1019,"[1, 13, 42, 14, 3]",t4,SI,Apache,permissive,3644,1831,1772
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/java/src/test/native/interpreter_test_jni.cc,file,0.5555555555555556,5,0,0.0,0,0,0.0,0,4,0.8,0.1111111111111111,4,0.8,0.1111111111111111,1778,"[2, 24, 62, 18, 4]",t5,SI,521,"[1, 5, 20, 9, 2]",t4,SI,Apache,permissive,117,21,96
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/hashtable/hashtable.cc,file,0.5,3,0,0.0,0,0,0.0,0,1,0.3333333333333333,0.16666666666666666,3,1.0,0.3333333333333333,1778,"[2, 24, 62, 18, 4]",t5,SI,149,"[0, 2, 4, 3, 0]",t3,SI,Apache,permissive,142,18,124
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/hashtable/hashtable_find.cc,file,0.75,2,0,0.0,0,0,0.0,0,0,0.0,0,1,0.5,0.25,1778,"[2, 24, 62, 18, 4]",t5,SI,149,"[0, 2, 4, 3, 0]",t3,SI,Apache,permissive,114,24,90
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/hashtable/hashtable_import.cc,file,0.75,2,0,0.0,0,0,0.0,0,0,0.0,0,1,0.5,0.25,1778,"[2, 24, 62, 18, 4]",t5,SI,149,"[0, 2, 4, 3, 0]",t3,SI,Apache,permissive,97,11,86
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/hashtable/hashtable_size.cc,file,0.75,2,0,0.0,0,0,0.0,0,0,0.0,0,1,0.5,0.25,1778,"[2, 24, 62, 18, 4]",t5,SI,149,"[0, 2, 4, 3, 0]",t3,SI,Apache,permissive,84,6,78
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/kernel_util.cc,file,0.2619047619047619,22,19,0.8636363636363636,0.02882205513784462,20,0.9090909090909091,0.03095238095238096,21,0.9545454545454546,0.03514739229024945,22,1.0,0.04545454545454546,1778,"[2, 24, 62, 18, 4]",t5,SI,1011,"[1, 13, 42, 13, 3]",t4,SI,Apache,permissive,503,169,325
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/kernel_util.h,file,0.2692307692307692,29,25,0.8620689655172413,0.021538461538461534,28,0.9655172413793104,0.02609890109890111,28,0.9655172413793104,0.02609890109890111,29,1.0,0.03448275862068966,1778,"[2, 24, 62, 18, 4]",t5,SI,978,"[1, 13, 40, 13, 3]",t4,SI,Apache,permissive,384,153,196
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/profiling/profile_summarizer_test.cc,file,0.16666666666666666,8,0,0.0,0,4,0.5,0.08333333333333333,8,1.0,0.12499999999999999,8,1.0,0.12499999999999999,1778,"[2, 24, 62, 18, 4]",t5,SI,826,"[1, 9, 32, 11, 3]",t4,SI,Apache,permissive,265,40,225
https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,tensorflow,2020-09-18T20:38:44Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/tools/optimize/calibration/builtin_logging_ops/lstm.cc,file,0.7916666666666666,3,1,0.3333333333333333,0.041666666666666664,1,0.3333333333333333,0.041666666666666664,2,0.6666666666666666,0.10416666666666666,2,0.6666666666666666,0.10416666666666666,1778,"[2, 24, 62, 18, 4]",t5,SI,235,"[0, 2, 8, 3, 0]",t3,SI,Apache,permissive,1314,731,583
https://github.com/tensorflow/tensorflow/commit/cd31fd0ce0449a9e0f83dcad08d6ed7f1d6bef3f,tensorflow,2020-09-18T20:44:32Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/test_helpers.cc,file,0.16666666666666666,15,7,0.4666666666666667,0.027777777777777783,11,0.7333333333333333,0.040404040404040414,15,1.0,0.06666666666666667,15,1.0,0.06666666666666667,1778,"[2, 24, 62, 18, 4]",t5,SI,693,"[1, 6, 23, 10, 3]",t4,SI,Apache,permissive,1328,297,1013
https://github.com/tensorflow/tensorflow/commit/46d5b0852528ddfd614ded79bccc75589f801bd9,tensorflow,2020-09-18T20:10:41Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/kernel_util.cc,file,0.2619047619047619,22,19,0.8636363636363636,0.02882205513784462,20,0.9090909090909091,0.03095238095238096,21,0.9545454545454546,0.03514739229024945,22,1.0,0.04545454545454546,1778,"[2, 24, 62, 18, 4]",t5,SI,1011,"[1, 13, 42, 13, 3]",t4,SI,Apache,permissive,503,169,325
https://github.com/tensorflow/tensorflow/commit/46d5b0852528ddfd614ded79bccc75589f801bd9,tensorflow,2020-09-18T20:10:41Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/kernel_util.h,file,0.2692307692307692,29,25,0.8620689655172413,0.021538461538461534,28,0.9655172413793104,0.02609890109890111,28,0.9655172413793104,0.02609890109890111,29,1.0,0.03448275862068966,1778,"[2, 24, 62, 18, 4]",t5,SI,978,"[1, 13, 40, 13, 3]",t4,SI,Apache,permissive,384,153,196
https://github.com/tensorflow/tensorflow/commit/00302787b788c5ff04cb6f62aed5a74d936e86c0,tensorflow,2020-09-18T20:16:53Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/kernels/kernel_util.cc,file,0.2619047619047619,22,19,0.8636363636363636,0.02882205513784462,20,0.9090909090909091,0.03095238095238096,21,0.9545454545454546,0.03514739229024945,22,1.0,0.04545454545454546,1778,"[2, 24, 62, 18, 4]",t5,SI,1011,"[1, 13, 42, 13, 3]",t4,SI,Apache,permissive,503,169,325
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/activations.cc,file,0.35714285714285715,8,0,0.0,0,5,0.625,0.07142857142857142,7,0.875,0.09183673469387754,8,1.0,0.12499999999999997,1778,"[2, 24, 62, 18, 4]",t5,SI,303,"[0, 3, 11, 5, 0]",t4,SI,Apache,permissive,665,188,285
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/add.cc,file,0.2,10,4,0.4,0.05,7,0.7,0.07142857142857142,10,1.0,0.1,10,1.0,0.1,1778,"[2, 24, 62, 18, 4]",t5,SI,369,"[1, 4, 15, 5, 0]",t4,SI,Apache,permissive,395,137,258
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/ceil.cc,file,0.26666666666666666,11,0,0.0,0,9,0.8181818181818182,0.06666666666666667,10,0.9090909090909091,0.07333333333333333,11,1.0,0.09090909090909091,1778,"[2, 24, 62, 18, 4]",t5,SI,817,"[1, 9, 32, 11, 3]",t4,SI,Apache,permissive,119,45,74
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/circular_buffer.cc,file,0.42857142857142855,5,0,0.0,0,0,0.0,0,4,0.8,0.14285714285714285,5,1.0,0.19999999999999996,1778,"[2, 24, 62, 18, 4]",t5,SI,169,"[0, 2, 5, 3, 0]",t3,SI,Apache,permissive,189,13,176
https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,tensorflow,2020-09-18T20:50:38Z,CVE-2020-15211,4.8,tensorflow/tensorflow/lite/micro/kernels/comparisons.cc,file,0.3870967741935484,12,5,0.4166666666666667,0.03225806451612903,11,0.9166666666666666,0.055718475073313775,11,0.9166666666666666,0.055718475073313775,12,1.0,0.08333333333333331,1778,"[2, 24, 62, 18, 4]",t5,SI,832,"[1, 9, 33, 11, 3]",t4,SI,Apache,permissive,1691,962,722
