Repo User,Repo Name,Filename,Date,URL,CVE ID,CVE Severity
tensorflow,tensorflow,tensorflow/lite/kernels/maximum_minimum.cc,2021-04-28T00:46:38Z,https://github.com/tensorflow/tensorflow/commit/953f28dca13c92839ba389c055587cfe6c723578,CVE-2021-29590,7.1
tensorflow,tensorflow,tensorflow/core/kernels/fused_batch_norm_op.cc,2021-05-07T00:45:51Z,https://github.com/tensorflow/tensorflow/commit/6972f9dfe325636b3db4e0bc517ee22a159365c0,CVE-2021-29583,7.8
tensorflow,tensorflow,tensorflow/core/kernels/dequantize_op.cc,2021-05-06T22:31:05Z,https://github.com/tensorflow/tensorflow/commit/5899741d0421391ca878da47907b1452f06aaf1b,CVE-2021-29582,7.1
tensorflow,tensorflow,tensorflow/core/kernels/maxpooling_op.cc,2021-05-05T15:38:03Z,https://github.com/tensorflow/tensorflow/commit/dcd7867de0fea4b72a2b34bd41eb74548dc23886,CVE-2021-29570,7.1
tensorflow,tensorflow,tensorflow/core/kernels/requantization_range_op.cc,2021-05-05T15:16:13Z,https://github.com/tensorflow/tensorflow/commit/ef0c008ee84bad91ec6725ddc42091e19a30cf0e,CVE-2021-29569,7.1
tensorflow,tensorflow,tensorflow/core/kernels/unicode_ops.cc,2021-05-03T16:53:26Z,https://github.com/tensorflow/tensorflow/commit/51300ba1cc2f487aefec6e6631fef03b0e08b298,CVE-2021-29559,7.1
tensorflow,tensorflow,tensorflow/core/kernels/quantize_and_dequantize_op.cc,2021-04-27T00:32:41Z,https://github.com/tensorflow/tensorflow/commit/99085e8ff02c3763a0ec2263e44daec416f6a387,CVE-2021-29553,7.1
tensorflow,tensorflow,tensorflow/core/kernels/linalg/matrix_triangular_solve_op_impl.h,2021-04-24T23:47:25Z,https://github.com/tensorflow/tensorflow/commit/480641e3599775a8895254ffbc0fc45621334f68,CVE-2021-29551,5.5
tensorflow,tensorflow,tensorflow/core/kernels/quantized_batch_norm_op.cc,2021-04-23T18:40:06Z,https://github.com/tensorflow/tensorflow/commit/d6ed5bcfe1dcab9e85a4d39931bd18d99018e75b,CVE-2021-29547,5.5
tensorflow,tensorflow,tensorflow/core/kernels/ragged_cross_op.cc,2021-04-21T23:19:54Z,https://github.com/tensorflow/tensorflow/commit/44b7f486c0143f68b56c34e2d01e146ee445134a,CVE-2021-29532,7.1
tensorflow,tensorflow,tensorflow/core/common_runtime/graph_constructor.cc,2020-12-08T17:31:57Z,https://github.com/tensorflow/tensorflow/commit/0cc38aaa4064fd9e79101994ce9872c6d91f816b,CVE-2020-26271,3.3
tensorflow,tensorflow,tensorflow/core/platform/file_system_helper.cc,2020-12-07T19:57:01Z,https://github.com/tensorflow/tensorflow/commit/8b5b9dc96666a3a5d27fad7179ff215e3b74b67c,CVE-2020-26269,7.5
tensorflow,tensorflow,tensorflow/core/kernels/data_format_ops.cc,2020-12-07T19:15:21Z,https://github.com/tensorflow/tensorflow/commit/ebc70b7a592420d3d2f359e4b1694c236b82c7ae,CVE-2020-26267,7.8
tensorflow,tensorflow,tensorflow/python/ops/nn_test.py,2020-12-07T19:15:21Z,https://github.com/tensorflow/tensorflow/commit/ebc70b7a592420d3d2f359e4b1694c236b82c7ae,CVE-2020-26267,7.8
tensorflow,tensorflow,tensorflow/core/kernels/quantize_and_dequantize_op.cc,2020-10-20T00:56:36Z,https://github.com/tensorflow/tensorflow/commit/eccb7ec454e6617738554a255d77f08e60ee0808,CVE-2020-15265,7.5
tensorflow,tensorflow,tensorflow/python/kernel_tests/array_ops_test.py,2020-10-20T00:56:36Z,https://github.com/tensorflow/tensorflow/commit/eccb7ec454e6617738554a255d77f08e60ee0808,CVE-2020-15265,7.5
tensorflow,tensorflow,tensorflow/lite/delegates/delegate_test.cc,2020-09-18T20:38:44Z,https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/delegates/gpu/common/model_builder.cc,2020-09-18T20:38:44Z,https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/experimental/delegates/coreml/builders/convolution_op_builder.cc,2020-09-18T20:38:44Z,https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/experimental/delegates/coreml/builders/fully_connected_op_builder.cc,2020-09-18T20:38:44Z,https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/experimental/delegates/coreml/builders/pad_op_builder.cc,2020-09-18T20:38:44Z,https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/experimental/delegates/coreml/builders/reshape_op_builder.cc,2020-09-18T20:38:44Z,https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/experimental/kernels/ctc_beam_search_decoder.cc,2020-09-18T20:38:44Z,https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/experimental/kernels/unidirectional_sequence_gru.cc,2020-09-18T20:38:44Z,https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/experimental/microfrontend/audio_microfrontend.cc,2020-09-18T20:38:44Z,https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/interpreter_test.cc,2020-09-18T20:38:44Z,https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/java/src/test/native/interpreter_test_jni.cc,2020-09-18T20:38:44Z,https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/kernels/hashtable/hashtable.cc,2020-09-18T20:38:44Z,https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/kernels/hashtable/hashtable_find.cc,2020-09-18T20:38:44Z,https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/kernels/hashtable/hashtable_import.cc,2020-09-18T20:38:44Z,https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/kernels/hashtable/hashtable_size.cc,2020-09-18T20:38:44Z,https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/kernels/kernel_util.cc,2020-09-18T20:38:44Z,https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/kernels/kernel_util.h,2020-09-18T20:38:44Z,https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/profiling/profile_summarizer_test.cc,2020-09-18T20:38:44Z,https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/tools/optimize/calibration/builtin_logging_ops/lstm.cc,2020-09-18T20:38:44Z,https://github.com/tensorflow/tensorflow/commit/e11f55585f614645b360563072ffeb5c3eeff162,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/micro/test_helpers.cc,2020-09-18T20:44:32Z,https://github.com/tensorflow/tensorflow/commit/cd31fd0ce0449a9e0f83dcad08d6ed7f1d6bef3f,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/kernels/kernel_util.cc,2020-09-18T20:10:41Z,https://github.com/tensorflow/tensorflow/commit/46d5b0852528ddfd614ded79bccc75589f801bd9,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/kernels/kernel_util.h,2020-09-18T20:10:41Z,https://github.com/tensorflow/tensorflow/commit/46d5b0852528ddfd614ded79bccc75589f801bd9,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/kernels/kernel_util.cc,2020-09-18T20:16:53Z,https://github.com/tensorflow/tensorflow/commit/00302787b788c5ff04cb6f62aed5a74d936e86c0,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/micro/kernels/activations.cc,2020-09-18T20:50:38Z,https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/micro/kernels/add.cc,2020-09-18T20:50:38Z,https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/micro/kernels/ceil.cc,2020-09-18T20:50:38Z,https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/micro/kernels/circular_buffer.cc,2020-09-18T20:50:38Z,https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/micro/kernels/comparisons.cc,2020-09-18T20:50:38Z,https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/micro/kernels/concatenation.cc,2020-09-18T20:50:38Z,https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/micro/kernels/conv.cc,2020-09-18T20:50:38Z,https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/micro/kernels/depthwise_conv.cc,2020-09-18T20:50:38Z,https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/micro/kernels/dequantize.cc,2020-09-18T20:50:38Z,https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/micro/kernels/elementwise.cc,2020-09-18T20:50:38Z,https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/micro/kernels/fully_connected.cc,2020-09-18T20:50:38Z,https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/micro/kernels/hard_swish.cc,2020-09-18T20:50:38Z,https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/micro/kernels/l2norm.cc,2020-09-18T20:50:38Z,https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/micro/kernels/logistic.cc,2020-09-18T20:50:38Z,https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/micro/kernels/mul.cc,2020-09-18T20:50:38Z,https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/micro/kernels/pad.cc,2020-09-18T20:50:38Z,https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/micro/kernels/pooling.cc,2020-09-18T20:50:38Z,https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,CVE-2020-15211,4.8
tensorflow,tensorflow,tensorflow/lite/micro/kernels/prelu.cc,2020-09-18T20:50:38Z,https://github.com/tensorflow/tensorflow/commit/fff2c8326280c07733828f990548979bdc893859,CVE-2020-15211,4.8
